ex;perhidro;mes;Local;ano;hora;num;sp;CP;peso;Sexo;EstMat;Gordura;pesoevis;Categoria; anom.min ;anom.max;anom.cheia;anom.seca;hidro.min;hidro.max;dur_cheia;dur_seca;estomago;gr
181;seca;nov/15;Lago do Padre;17;CV;75636;Acestrorhynchus falcirostris;16.8;41.18;F;1;1;36.3;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;2
181;seca;nov/15;Lago do Padre;17;CV;75637;Acestrorhynchus falcirostris;16.8;41.88;F;1;1;38.1;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;0
181;seca;nov/15;Lago do Padre;17;CV;75638;Acestrorhynchus falcirostris;17.0 ;46.07;F;1;2;41.4;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75639;Acestrorhynchus falcirostris;17.0 ;41.26;F;1;1;37.4;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75640;Acestrorhynchus falcirostris;17.5;46.75;F;1;1;42.3;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75641;Acestrorhynchus falcirostris;16.5;41.15;F;1;1;37.3;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75642;Acestrorhynchus falcirostris;17.0 ;48.86;F;1;1;43.3;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75643;Acestrorhynchus falcirostris;15.5;34.42;F;1;1;31.3;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75644;Acestrorhynchus falcirostris;17.2;48.33;F;2;1;42.3;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75645;Acestrorhynchus falcirostris;22.0 ;116.65;F;2;2;105.47;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75646;Acestrorhynchus falcirostris;24.3;144.69;F;6;1;127.76;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
181;seca;nov/15;Lago do Padre;17;CV;75647;Acestrorhynchus falcirostris;24.0 ;132.54;F;6;1;122.5;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75648;Acestrorhynchus falcirostris;23.0 ;137.88;F;2;2;127.32;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75649;Acestrorhynchus falcirostris;21.5;95.31;F;6;1;90.71;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75650;Acestrorhynchus falcirostris;20.7;86.78;F;2;1;78.74;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;1
181;seca;nov/15;Lago do Padre;17;CV;75651;Acestrorhynchus falcirostris;19.3;71.25;F;6;2;64.54;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75652;Acestrorhynchus falcirostris;22.5;110.77;F;2;2;99.48;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75653;Acestrorhynchus falcirostris;20.5;77.55;F;2;1;69.91;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75654;Acestrorhynchus falcirostris;18.0 ;49.7;F;1;1;46.29;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75655;Acestrorhynchus falcirostris;22.5;107.44;M;2;2;101.23;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75656;Acestrorhynchus falcirostris;22.0 ;97.48;F;2;1;90.51;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75657;Acestrorhynchus falcirostris;23.7;113.34;F;2;1;103.78;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75658;Acestrorhynchus falcirostris;23.0 ;108.79;F;2;2;98.88;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75659;Acestrorhynchus falcirostris;22.0 ;100.61;F;2;1;92.66;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75660;Acestrorhynchus falcirostris;22.0 ;111.38;F;6;1;100.77;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75661;Acestrorhynchus falcirostris;22.5;102.52;F;6;1;96.29;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75662;Acestrorhynchus falcirostris;23.8;131.74;F;2;2;118.4;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75663;Acestrorhynchus falcirostris;24.3;131.6;F;6;2;121.87;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
181;seca;nov/15;Lago do Padre;17;CV;75664;Acestrorhynchus falcirostris;25.5;169.44;M;2;2;152.76;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75886;Serrasalmus sp.n. robertsonii;13.3;81.12;M;4;2;53.86;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;2
182;seca;dez/15;Lago do Padre;17;N;75927;Acestrorhynchus falcirostris;26.0 ;163.63;M;5;2;170.36;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75928;Acestrorhynchus falcirostris;30.9;247.2;F;2F;1;223.65;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75929;Acestrorhynchus falcirostris;24.7;156.13;M;2;3;144.0 ;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75930;Acestrorhynchus falcirostris;24.2;141.7;M;4;3;130.49;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75931;Acestrorhynchus falcirostris;27.0 ;191.72;F;2F;3;171.94;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75932;Acestrorhynchus falcirostris;21.3;66.74;F;2;0;62.22;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75933;Acestrorhynchus falcirostris;21.5;96.21;F;2;1;80.71;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
182;seca;dez/15;Lago do Padre;17;N;75934;Acestrorhynchus falcirostris;19.0 ;57.99;F;2;1;53.35;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75935;Acestrorhynchus falcirostris;22.2;95.33;F;2;2;89.05;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75936;Acestrorhynchus falcirostris;20.0 ;73.48;M;2;1;59.28;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
182;seca;dez/15;Lago do Padre;17;N;75937;Acestrorhynchus falcirostris;20.8;81.08;M;2;0;75.04;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75938;Pellona flavipinnis;19.6;114.8;M;3;1;105.38;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75939;Pellona flavipinnis;15.1;50.67;M;2;1;47.43;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75940;Pellona flavipinnis;15.5;56.51;M;2;1;51.76;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;2
182;seca;dez/15;Lago do Padre;17;N;75941;Pellona flavipinnis;15.0 ;50.44;M;2;1;47.74;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75942;Pellona flavipinnis;13.7;38.37;I;NA;1;35.71;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;N;75943;Pellona flavipinnis;13.6;34.77;M;2;1;32.37;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
182;seca;dez/15;Lago do Padre;17;CM;76001;Pellona flavipinnis;15.5;54.24;F;3;0;48.51;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;CM;76011;Serrasalmus sp.n. robertsonii;9.4;25.13;I;NA;3;22.77;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
182;seca;dez/15;Lago do Padre;17;CM;76014;Hoplias malabaricus;25.0 ;287.37;F;2;0;269.05;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;CM;76022;Acestrorhynchus falcirostris;31.2;316.31;F;4;2;263.67;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;2
182;seca;dez/15;Lago do Padre;17;CM;76023;Acestrorhynchus falcirostris;25.4;206.35;F;2;2;168.65;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
182;seca;dez/15;Lago do Padre;17;CM;76024;Acestrorhynchus falcirostris;28.0 ;223.46;F;2F;1;199.69;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;CM;76025;Acestrorhynchus falcirostris;25.0 ;122.39;M;2;0;114.53;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;CM;76026;Acestrorhynchus falcirostris;22.5;92.47;M;2;1;87.24;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;CM;76027;Acestrorhynchus falcirostris;25.8;144.79;M;2;0;135.92;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;CM;76028;Acestrorhynchus falcirostris;23.0 ;107.85;M;2;1;102.09;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;CM;76029;Acestrorhynchus falcirostris;22.7;115.72;F;2;1;107.84;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
182;seca;dez/15;Lago do Padre;17;CM;76030;Acestrorhynchus falcirostris;20.0 ;62.2;M;2;1;59.3;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
184;enchente;Marco/2016;Lago do Padre;17;CV;76111;Cichla monoculus;9.5;19.59;I;NA;0;17.51;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
184;enchente;Marco/2016;Lago do Padre;17;CV;76127;Acestrorhynchus falcirostris;23.5;109.32;F;3;0;90.0 ;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
184;enchente;Marco/2016;Lago do Padre;17;CM;76158;Serrasalmus sp.n. robertsonii;9.4;23.24;F;2;1;20.11;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;1
184;enchente;Marco/2016;Lago do Padre;17;CM;76168;Pellona flavipinnis;19.3;96.66;F;2;0;87.98;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
184;enchente;Marco/2016;Lago do Padre;17;CM;76173;Pygocentrus nattereri;13.5;130.57;F;3;0;114.98;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;1
184;enchente;Marco/2016;Lago do Padre;17;CM;76178;Serrasalmus sp.n. robertsonii;10.5;35.77;F;2;1;32.91;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
184;enchente;Marco/2016;Lago do Padre;17;CM;76227;Acestrorhynchus falcirostris;20.5;86.92;F;3;0;75.96;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;1
184;enchente;Marco/2016;Lago do Padre;17;CM;76228;Acestrorhynchus falcirostris;28.4;212.2;F;3;0;188.41;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
185;cheia;mai/16;Lago do Padre;17;CM;76263;Acestrorhynchus falcirostris;19.6;67.64;M;2;0;63.05;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
185;cheia;mai/16;Lago do Padre;17;CV;76324;Acestrorhynchus falcirostris;24.3;128.19;M;2;0;119.48;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
185;cheia;mai/16;Lago do Padre;17;CV;76336;Pygocentrus nattereri;7.4;17.89;F;1;0;15.23;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;1
186;cheia;jun/16;Lago do Padre;17;D;76390;Pygocentrus nattereri;8.5;29.3;F;2;2;24.89;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;1
186;cheia;jun/16;Lago do Padre;17;CV;76402;Cichla monoculus;25.6;389.7;ocorr;NA;NA;NA;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;NA;NA
186;cheia;jun/16;Lago do Padre;17;CV;76403;Cichla monoculus;18.1;134.7;M;2;0;125.9;estrito;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;2
186;cheia;jun/16;Lago do Padre;17;CV;76407;Pellona flavipinnis;18.2;96.00 ;F;6;2;88.78;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
186;cheia;jun/16;Lago do Padre;17;CV;76413;Pygocentrus nattereri;9.5;43.38;ND;NA;0;36.44;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
186;cheia;jun/16;Lago do Padre;17;CV;76414;Pygocentrus nattereri;9.4;34.31;F;2;0;29.34;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
186;cheia;jun/16;Lago do Padre;17;CV;76415;Pygocentrus nattereri;9.0 ;27.67;F;2;1;24.14;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;1
186;cheia;jun/16;Lago do Padre;17;CV;76416;Pygocentrus nattereri;8.5;24.83;ND;NA;1;22.82;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;1
186;cheia;jun/16;Lago do Padre;17;CV;76417;Pygocentrus nattereri;7.4;15.18;F;1;0;14.15;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;2
186;cheia;jun/16;Lago do Padre;17;CV;76418;Pygocentrus nattereri;6.8;12.84;ND;NA;0;11.6;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;3
186;cheia;jun/16;Lago do Padre;17;N;76470;Hoplias malabaricus;25.5;339.5;F;2;1;313.13;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;2
186;cheia;jun/16;Lago do Padre;17;N;76471;Hoplias malabaricus;21.0 ;185.99;F;2;1;174.05;carnivoro;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;0;NA
186;cheia;jun/16;Lago do Padre;17;N;76474;Serrasalmus maculatus;12.0 ;68.57;M;2;2;61.68;mutilador ;-1.66;-0.77;-17.1;67.6;15.92;27.19;98;143;1;2
36;cheia;ago/03;Po?o;4;CV;26116;Pellona castelnaeana;19.0 ;110.6;M;NA;1;105.5;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;1;NA
36;cheia;ago/03;Po?o;4;CV;26117;Pellona castelnaeana;20.5;124.6;M;NA;0;119.3;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;1;NA
36;cheia;ago/03;Po?o;4;CV;26118;Pellona castelnaeana;21.5;133.3;F;1;0;127.6;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
36;cheia;ago/03;Po?o;4;CV;26119;Pellona castelnaeana;35.6;663.00 ;F;2;1;645.0 ;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
36;cheia;ago/03;Po?o;4;N;26139;Pellona castelnaeana;21.0 ;128.5;M;NA;1;121.2;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;NA;NA
36;cheia;ago/03;Po?o;4;N;26141;Pellona castelnaeana;33.0 ;546.7;F;6;1;518.8;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;NA;NA
36;cheia;ago/03;Po?o;4;N;26142;Pellona castelnaeana;28.9;351.9;M;NA;1;333.1;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;NA;NA
37;vazante;set/03;Lago do Padre;4;CM;26174;Pellona castelnaeana;19.9;109.7;M;NA;1;104.9;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
37;vazante;set/03;Lago do Padre;4;D;26248;Pellona castelnaeana;19.0 ;92.3;F;2;1;87.9;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
37;vazante;set/03;Lago do Padre;4;N;26263;Pellona castelnaeana;23.0 ;187.2;M;NA;1;173.1;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;1;NA
37;vazante;set/03;Lago do Padre;4;N;26264;Pellona castelnaeana;27.9;309.8;F;2;1;290.0 ;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;1;NA
37;vazante;set/03;Lago do Padre;4;N;26265;Pellona castelnaeana;27.5;316.9;M;NA;1;299.0 ;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
37;vazante;set/03;Lago do Padre;4;N;26266;Pellona castelnaeana;29.5;410.8;M;NA;1;388.9;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
38;vazante;out/03;Lago do Padre;4;D;26602;Pellona castelnaeana;21.9;142.6;F;1;1;134.7;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
38;vazante;out/03;Lago do Padre;4;N;26710;Pellona castelnaeana;18.7;99.7;M;NA;1;94.4;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
38;vazante;out/03;Lago do Padre;4;CM;26780;Pellona castelnaeana;16.8;68.2;F;1;1;68.0 ;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
38;vazante;out/03;Lago do Padre;4;CM;26781;Pellona castelnaeana;19.7;121.3;M;NA;2;120.9;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;1;NA
38;vazante;out/03;Po?o;4;N;26844;Pellona castelnaeana;28.4;347.8;F;6;1;333.8;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
38;vazante;out/03;Po?o;4;N;26845;Pellona castelnaeana;28.5;320.00 ;D;NA;NA;301.0 ;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;NA;NA
38;vazante;out/03;Po?o;4;N;26846;Pellona castelnaeana;20.0 ;114.2;F;1;1;107.8;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;1;NA
38;vazante;out/03;Po?o;4;CM;26956;Pellona castelnaeana;22.0 ;166.9;F;1;1;159.0 ;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;1;NA
38;vazante;out/03;Po?o;4;CV;27014;Pellona castelnaeana;32.6;518.00 ;M;NA;2;493.2;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
38;vazante;out/03;Po?o;4;D;27090;Pellona castelnaeana;29.8;405.9;F;2;1;384.1;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
38;vazante;out/03;Po?o;4;D;27091;Pellona castelnaeana;18.8;93.6;N;NA;2;88.2;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;0;NA
38;vazante;out/03;Po?o;4;D;27092;Pellona castelnaeana;19.5;108.6;F;2;1;99.0 ;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;1;NA
38;vazante;out/03;Po?o;4;D;27093;Pellona castelnaeana;17.3;70.6;F;2;1;65.2;estrito;-0.39;0.31;5.9;-28.4;17.19;28.27;121;47;1;NA
39;seca;nov/03;Lago do Padre;5;CV;27136;Pellona castelnaeana;15.4;53.00 ;I;NA;0;50.2;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;1;NA
39;seca;nov/03;Lago do Padre;5;N;27465;Pellona castelnaeana;27.5;288.3;F;6;2;275.3;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;0;NA
39;seca;nov/03;Lago do Padre;5;N;27466;Pellona castelnaeana;20.5;114.00 ;N;NA;0;107.5;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;1;NA
40;seca;dez/03;Lago do Padre;5;CM;27904;Pellona castelnaeana;23.5;181.9;F;2;0;174.8;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;1;NA
42;enchente;fev/04;Lago do Padre;5;N;28365;Pellona castelnaeana;28.4;325.3;M;NA;1;314.0 ;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;0;NA
42;enchente;fev/04;Lago do Padre;5;N;28366;Pellona castelnaeana;26.1;245.5;M;NA;1;233.3;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;1;NA
42;enchente;fev/04;Lago do Padre;5;N;28367;Pellona castelnaeana;24.1;194.7;M;NA;1;184.1;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;1;NA
42;enchente;fev/04;Lago do Padre;5;CV;28436;Pellona castelnaeana;25.6;228.1;F;2;1;218.7;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;0;NA
47;cheia;jul/04;Lago do Padre;5;CV;29001;Pellona castelnaeana;21.0 ;151.4;F;1;1;138.0 ;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;1;NA
47;cheia;jul/04;Lago do Padre;5;CV;29002;Pellona castelnaeana;18.4;92.6;I;NA;1;88.7;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;0;NA
47;cheia;jul/04;Po?o;5;CM;29016;Pellona castelnaeana;24.0 ;207.9;N;NA;0;197.8;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;0;NA
47;cheia;jul/04;Po?o;5;D;29026;Pellona castelnaeana;19.6;106.1;M;NA;1;100.4;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;0;NA
48;vazante;ago/04;Po?o;5;N;29400;Pellona castelnaeana;16.5;57.1;N;NA;0;55.1;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;0;NA
48;vazante;ago/04;Po?o;5;N;29401;Pellona castelnaeana;18.1;82.2;F;6;0;77.5;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;1;NA
49;vazante;set/04;Lago do Padre;5;CV;29433;Pellona castelnaeana;23.1;189.5;F;1;1;174.4;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;1;NA
50;vazante;out/04;Lago do Padre;5;CV;29968;Pellona castelnaeana;30.7;470.00 ;N;NA;3;442.6;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;0;NA
50;vazante;out/04;Lago do Padre;5;CV;29974;Pellona castelnaeana;31.8;583.00 ;F;6;2;549.0 ;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;0;NA
50;vazante;out/04;Lago do Padre;5;N;30088;Pellona castelnaeana;22.5;171.8;F;2;1;163.6;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;1;NA
50;vazante;out/04;Lago do Padre;5;N;30089;Pellona castelnaeana;18.0 ;80.6;F;1;1;73.0 ;estrito;1.43;-0.83;-30.1;10.6;19.01;27.13;85;86;0;NA
51;seca;nov/04;Po?o;6;CV;30766;Pellona castelnaeana;16.8;65.7;N;NA;1;61.7;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;1;NA
52;enchente;dez/04;Lago do Padre;6;CV;31144;Pellona castelnaeana;17.5;79.00 ;I;NA;2;74.4;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;1;NA
53;enchente;jan/05;Lago do Padre;6;N;31330;Pellona castelnaeana;29.7;326.6;F;6;1;313.8;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;0;NA
58;cheia;jun/05;Lago do Padre;6;N;32101;Pellona castelnaeana;25.0 ;215.3;N;NA;1;197.3;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;1;NA
59;cheia;jul/05;Lago do Padre;6;N;32243;Pellona castelnaeana;34.0 ;632.2;F;6;1;590.6;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;1;NA
59;cheia;jul/05;Lago do Padre;6;N;32244;Pellona castelnaeana;31.5;507.3;F;6;2;472.3;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;1;NA
59;cheia;jul/05;Lago do Padre;6;N;32245;Pellona castelnaeana;23.2;177.2;F;6;1;163.9;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;1;NA
59;cheia;jul/05;Lago do Padre;6;N;32246;Pellona castelnaeana;30.0 ;454.2;F;6;2;420.2;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;1;NA
59;cheia;jul/05;Lago do Padre;6;CV;32366;Pellona castelnaeana;24.5;276.3;F;6;2;249.6;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;1;NA
59;cheia;jul/05;Lago do Padre;6;CV;32367;Pellona castelnaeana;29.0 ;393.6;M;NA;2;358.6;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;1;NA
59;cheia;jul/05;Lago do Padre;6;CM;32500;Pellona castelnaeana;22.6;164.4;F;6;1;156.4;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;0;NA
59;cheia;jul/05;Lago do Padre;6;CM;32501;Pellona castelnaeana;19.4;104.1;F;1;2;96.3;estrito;1.65;0.14;2.9;-24.4;19.23;28.1;118;51;1;NA
68;cheia;abr/06;Lago do Padre;7;N;36088;Pellona castelnaeana;17.2;69.8;M;NA;2;64.6;estrito;-2.83;0.88;45.9;29.6;14.75;28.84;161;105;1;NA
68;cheia;abr/06;Lago do Padre;7;N;36089;Pellona castelnaeana;27.0 ;308.8;F;6;1;285.4;estrito;-2.83;0.88;45.9;29.6;14.75;28.84;161;105;1;NA
